Date,Open,High,Low,Close,Adj Close,Volume
2017-09-11,12650.000000,12881.000000,12650.000000,12750.000000,11270.042969,156606
2017-09-12,12750.000000,12969.000000,12654.000000,12699.000000,11224.962891,201232
2017-09-13,12700.000000,12722.000000,12615.000000,12675.000000,11203.748047,143560
2017-09-14,12675.000000,12700.000000,12568.000000,12700.000000,11225.846680,129414
2017-09-15,12601.000000,12900.000000,12575.000000,12900.000000,11402.631836,277869
2017-09-18,12899.000000,12899.000000,12666.000000,12745.000000,11265.623047,196174
2017-09-19,12764.000000,12805.000000,12650.000000,12730.000000,11252.365234,109951
2017-09-20,12720.000000,12849.000000,12624.000000,12740.000000,11261.204102,119687
2017-09-21,12800.000000,12800.000000,12464.000000,12654.000000,11185.186523,425660
2017-09-22,12765.000000,12786.000000,12581.000000,12689.000000,11216.123047,84808
2017-09-25,12689.000000,12689.000000,12689.000000,12689.000000,11216.123047,0
2017-09-26,12850.000000,12850.000000,12411.000000,12535.000000,11079.999023,178497
2017-09-27,12534.000000,12534.000000,12313.000000,12350.000000,10916.473633,133623
2017-09-28,12350.000000,12350.000000,12243.000000,12299.000000,10871.392578,75582
2017-09-29,12299.000000,12431.000000,12252.000000,12385.000000,10947.410156,123090
2017-10-02,12382.000000,12496.000000,12218.000000,12385.000000,10947.410156,139044
2017-10-03,12384.000000,12703.000000,12310.000000,12703.000000,11228.498047,218779
2017-10-04,12600.000000,12682.000000,12218.000000,12317.000000,10887.303711,174503
2017-10-05,12400.000000,12461.000000,12266.000000,12300.000000,10872.276367,113051
2017-10-06,12299.000000,12347.000000,11940.000000,12000.000000,10607.099609,226967
2017-10-09,12000.000000,12326.000000,11975.000000,12302.000000,10874.044922,401348
2017-10-10,12310.000000,12520.000000,12282.000000,12470.000000,11022.543945,179731
2017-10-11,12325.000000,12778.000000,12267.000000,12744.000000,11264.739258,153114
2017-10-12,12743.000000,13136.000000,12743.000000,13064.000000,11547.595703,217318
2017-10-13,13170.000000,13400.000000,12995.000000,13400.000000,11844.592773,194018
2017-10-16,13227.000000,13627.000000,12710.000000,13449.000000,11887.906250,230314
2017-10-17,13550.000000,13598.000000,13412.000000,13575.000000,11999.281250,176616
2017-10-18,13550.000000,13821.000000,13340.000000,13821.000000,12216.726563,433033
2017-10-19,13679.000000,13800.000000,13350.000000,13504.000000,11936.522461,149027
2017-10-20,13614.000000,13700.000000,13428.000000,13682.000000,12093.861328,487850
2017-10-23,13681.000000,13713.000000,13457.000000,13600.000000,12021.379883,117671
2017-10-24,13504.000000,13654.000000,13362.000000,13418.000000,11860.504883,151193
2017-10-25,13500.000000,13694.000000,13264.000000,13449.000000,11887.906250,108715
2017-10-26,13366.000000,13382.000000,12973.000000,13210.000000,11676.648438,166337
2017-10-27,13019.000000,13299.000000,13019.000000,13104.000000,11582.953125,170959
2017-10-30,12901.000000,13463.000000,12862.000000,13403.000000,11847.246094,136370
2017-10-31,13400.000000,13500.000000,13170.000000,13407.000000,11850.782227,112215
2017-11-01,13235.000000,13592.000000,13235.000000,13500.000000,11932.987305,82522
2017-11-02,13490.000000,13590.000000,13131.000000,13529.000000,11958.620117,100052
2017-11-03,13335.000000,13583.000000,13221.000000,13278.000000,11736.754883,99958
2017-11-06,13150.000000,13434.000000,13150.000000,13324.000000,11777.415039,135237
2017-11-07,13201.000000,13398.000000,13201.000000,13300.000000,11756.201172,64286
2017-11-08,13202.000000,13626.000000,13202.000000,13550.000000,11977.182617,121023
2017-11-09,13350.000000,13664.000000,13300.000000,13500.000000,11932.987305,244575
2017-11-10,13600.000000,13835.000000,13597.000000,13800.000000,12198.164063,239253
2017-11-13,13601.000000,14092.000000,13351.000000,13492.000000,11925.915039,370551
2017-11-14,13480.000000,13480.000000,13014.000000,13300.000000,11756.201172,183461
2017-11-15,13288.000000,13288.000000,12700.000000,12848.000000,11356.667969,87765
2017-11-16,12950.000000,12950.000000,12639.000000,12830.000000,11340.757813,92853
2017-11-17,12600.000000,13016.000000,12600.000000,12930.000000,11429.149414,240367
2017-11-20,12860.000000,12962.000000,12607.000000,12912.000000,11413.239258,49491
2017-11-21,12700.000000,12900.000000,12700.000000,12887.000000,11391.141602,127730
2017-11-22,12887.000000,13067.000000,12819.000000,13067.000000,11550.247070,59342
2017-11-23,12702.000000,13129.000000,12701.000000,12906.000000,11407.935547,77766
2017-11-24,12800.000000,13200.000000,12800.000000,12973.000000,11467.158203,29979
2017-11-27,12969.000000,13281.000000,12852.000000,13205.000000,11672.228516,90843
2017-11-28,12700.000000,13456.000000,12700.000000,13278.000000,11736.754883,73445
2017-11-29,13500.000000,13500.000000,13061.000000,13137.000000,11612.121094,71259
2017-11-30,13130.000000,13390.000000,13093.000000,13390.000000,11835.754883,75277
2017-12-01,13200.000000,13477.000000,13060.000000,13445.000000,11884.371094,74861
2017-12-04,12800.000000,13799.000000,12800.000000,13750.000000,12153.967773,87346
2017-12-05,13750.000000,14020.000000,13750.000000,14011.000000,12384.671875,161372
2017-12-06,13950.000000,14050.000000,13803.000000,13910.000000,12295.396484,145921
2017-12-07,13900.000000,14050.000000,13495.000000,13743.000000,12147.779297,336554
2017-12-08,13500.000000,13800.000000,13500.000000,13780.000000,12180.485352,103705
2017-12-11,13750.000000,13799.000000,13496.000000,13659.000000,12073.531250,55452
2017-12-12,13675.000000,13749.000000,13288.000000,13500.000000,11932.987305,196295
2017-12-13,13750.000000,14382.000000,13502.000000,14150.000000,12507.538086,217311
2017-12-14,14500.000000,14832.000000,14201.000000,14574.000000,12882.322266,194139
2017-12-15,14500.000000,14880.000000,14200.000000,14600.000000,12905.304688,239460
2017-12-18,14201.000000,15727.000000,14201.000000,15150.000000,13391.462891,282569
2017-12-19,15150.000000,15248.000000,14900.000000,15200.000000,13435.659180,430684
2017-12-20,15489.000000,15793.000000,14801.000000,15490.000000,13691.997070,211103
2017-12-21,15200.000000,15548.000000,15114.000000,15308.000000,13531.124023,235212
2017-12-22,15290.000000,15290.000000,14961.000000,15075.000000,13325.167969,74885
2017-12-25,15075.000000,15075.000000,15075.000000,15075.000000,13325.167969,0
2017-12-26,15075.000000,15075.000000,15075.000000,15075.000000,13325.167969,0
2017-12-27,15075.000000,15292.000000,15075.000000,15200.000000,13435.659180,63690
2017-12-28,14900.000000,15528.000000,14900.000000,15400.000000,13612.444336,57201
2017-12-29,15549.000000,15549.000000,15249.000000,15485.000000,13687.578125,27906
2018-01-02,15000.000000,15543.000000,15000.000000,15350.000000,13568.247070,66209
2018-01-03,15200.000000,15842.000000,15161.000000,15842.000000,14003.138672,127497
2018-01-04,15500.000000,16117.000000,15500.000000,16117.000000,14246.218750,143763
2018-01-05,16034.000000,16400.000000,16030.000000,16300.000000,14407.976563,181498
2018-01-08,16500.000000,16697.000000,16000.000000,16300.000000,14407.976563,771328
2018-01-09,16005.000000,16607.000000,16005.000000,16550.000000,14628.958008,252280
2018-01-10,16324.000000,16839.000000,16324.000000,16800.000000,14849.939453,696335
2018-01-11,16551.000000,16866.000000,16551.000000,16711.000000,14771.268555,91390
2018-01-12,16800.000000,16996.000000,16550.000000,16950.000000,14982.527344,67977
2018-01-15,16950.000000,17025.000000,16778.000000,16820.000000,14867.616211,70698
2018-01-16,16910.000000,17000.000000,16696.000000,16950.000000,14982.527344,315810
2018-01-17,16602.000000,16981.000000,16602.000000,16826.000000,14872.920898,254408
2018-01-18,16950.000000,17100.000000,16783.000000,17100.000000,15115.115234,303128
2018-01-19,17100.000000,17275.000000,16900.000000,17250.000000,15247.705078,222462
2018-01-22,17300.000000,17753.000000,17298.000000,17625.000000,15579.176758,1112374
2018-01-23,17625.000000,18033.000000,17587.000000,17808.000000,15740.936523,841788
2018-01-24,17700.000000,18445.000000,17700.000000,18129.000000,16024.674805,196106
2018-01-25,17900.000000,18677.000000,17900.000000,18605.000000,16445.421875,640238
2018-01-26,18500.000000,18841.000000,18500.000000,18719.000000,16546.191406,984121
2018-01-29,18050.000000,18849.000000,17906.000000,18061.000000,15964.568359,447084
2018-01-30,17500.000000,18088.000000,17500.000000,17939.000000,15856.730469,162912
2018-01-31,17650.000000,18780.000000,17600.000000,18780.000000,16600.111328,582470
2018-02-01,17926.000000,18730.000000,17926.000000,18014.000000,15923.022461,233563
2018-02-02,17926.000000,18748.000000,17627.000000,18309.000000,16183.782227,137209
2018-02-05,17926.000000,18100.000000,17603.000000,17687.000000,15633.981445,148754
2018-02-06,17500.000000,17750.000000,16725.000000,17816.000000,15748.006836,151124
2018-02-07,17880.000000,18569.000000,17500.000000,18339.000000,16210.299805,762437
2018-02-08,18246.000000,18500.000000,17427.000000,18322.000000,16195.272461,132774
2018-02-09,17900.000000,18300.000000,17522.000000,18250.000000,16131.630859,200335
2018-02-12,18001.000000,18246.000000,17701.000000,18200.000000,16087.433594,90536
2018-02-13,17900.000000,18580.000000,17900.000000,18532.000000,16380.895508,156090
2018-02-14,18650.000000,18655.000000,18122.000000,18451.000000,16309.298828,334882
2018-02-15,18550.000000,19133.000000,18241.000000,18600.000000,16441.005859,1879003
2018-02-16,18899.000000,19057.000000,18473.000000,18768.000000,16589.503906,739637
2018-02-19,18768.000000,18768.000000,18321.000000,18437.000000,16296.923828,126127
2018-02-20,18500.000000,18745.000000,18213.000000,18717.000000,16544.421875,177257
2018-02-21,18717.000000,18717.000000,18003.000000,18350.000000,16220.023438,420388
2018-02-22,18270.000000,18345.000000,17609.000000,18100.000000,15999.041992,447259
2018-02-23,18100.000000,19120.000000,18050.000000,19025.000000,16816.671875,680624
2018-02-26,19025.000000,19899.000000,19025.000000,19800.000000,17501.712891,923314
2018-02-27,19600.000000,20790.000000,19600.000000,20400.000000,18032.068359,1443503
2018-02-28,20396.000000,20546.000000,19835.000000,20400.000000,18032.068359,1062975
2018-03-01,20299.000000,20300.000000,19846.000000,20290.000000,17934.835938,107560
2018-03-02,20250.000000,20250.000000,19801.000000,20001.000000,17679.382813,134851
2018-03-05,19805.000000,20202.000000,19506.000000,19615.000000,17338.187500,642710
2018-03-06,19615.000000,20300.000000,19501.000000,19584.000000,17310.783203,493419
2018-03-07,19500.000000,19745.000000,19200.000000,19402.000000,17149.912109,554583
2018-03-08,19200.000000,19697.000000,18900.000000,19400.000000,17148.144531,633806
2018-03-09,19100.000000,19510.000000,18905.000000,18989.000000,16784.851563,256621
2018-03-12,18700.000000,19314.000000,18684.000000,19079.000000,16864.402344,383918
2018-03-13,19299.000000,19299.000000,18462.000000,18900.000000,16706.181641,213861
2018-03-14,18390.000000,18898.000000,18249.000000,18571.000000,16415.371094,222666
2018-03-15,18411.000000,19351.000000,18411.000000,18730.000000,16555.914063,951603
2018-03-16,18699.000000,19076.000000,18292.000000,18292.000000,16168.755859,598615
2018-03-19,18292.000000,18383.000000,17989.000000,18267.000000,16146.656250,420271
2018-03-20,17799.000000,18211.000000,17663.000000,17966.000000,16424.576172,234385
2018-03-22,17714.000000,18454.000000,17714.000000,18190.000000,16629.355469,339514
2018-03-23,17810.000000,18384.000000,17802.000000,18269.000000,16701.580078,247828
2018-03-26,18000.000000,18350.000000,17583.000000,17945.000000,16405.376953,153669
2018-03-27,17757.000000,18360.000000,17757.000000,18300.000000,16729.917969,240717
2018-03-28,18050.000000,18352.000000,17925.000000,18268.000000,16700.664063,211755
2018-03-29,17900.000000,18846.000000,17700.000000,18533.000000,16942.929688,160300
2018-04-03,18533.000000,18678.000000,18143.000000,18404.000000,16824.994141,180848
2018-04-04,18343.000000,18437.000000,17690.000000,18223.000000,16659.525391,157553
2018-04-05,18260.000000,18597.000000,18220.000000,18400.000000,16821.339844,109126
2018-04-06,18401.000000,18699.000000,18100.000000,18395.000000,16816.767578,198087
2018-04-09,18500.000000,19330.000000,18303.000000,19300.000000,17644.123047,274466
2018-04-10,19380.000000,19494.000000,19053.000000,19200.000000,17552.701172,153703
2018-04-11,19200.000000,19324.000000,19015.000000,19199.000000,17551.787109,113312
2018-04-12,18901.000000,19438.000000,18831.000000,18880.000000,17260.158203,91034
2018-04-13,18900.000000,19114.000000,18624.000000,18904.000000,17282.097656,43019
2018-04-16,19130.000000,19200.000000,18607.000000,18983.000000,17354.320313,150293
2018-04-17,18651.000000,19382.000000,18651.000000,19273.000000,17619.437500,108161
2018-04-18,19021.000000,19499.000000,19021.000000,19440.000000,17772.111328,126882
2018-04-19,19200.000000,19587.000000,19200.000000,19530.000000,17854.390625,85529
2018-04-20,19641.000000,19641.000000,19320.000000,19549.000000,17871.759766,435165
2018-04-23,19549.000000,19555.000000,19055.000000,19100.000000,17461.281250,102732
2018-04-24,18801.000000,19298.000000,18801.000000,19204.000000,17556.359375,64592
2018-04-25,19238.000000,19493.000000,18860.000000,18944.000000,17318.666016,338744
2018-04-26,19000.000000,19778.000000,18958.000000,19700.000000,18009.802734,145311
2018-04-30,19129.000000,19950.000000,19129.000000,19552.000000,17874.501953,71635
2018-05-02,19529.000000,20325.000000,19415.000000,20179.000000,18447.707031,106305
2018-05-03,19871.000000,20298.000000,19500.000000,19578.000000,17898.271484,185126
2018-05-04,19850.000000,20105.000000,19758.000000,20033.000000,18314.232422,88260
2018-05-07,19512.000000,20030.000000,19512.000000,19850.000000,18146.933594,36200
2018-05-08,19604.000000,19945.000000,19552.000000,19669.000000,17981.462891,68914
2018-05-09,19797.000000,19948.000000,19659.000000,19806.000000,18106.708984,73274
2018-05-10,19806.000000,20400.000000,19806.000000,20100.000000,18375.484375,247091
2018-05-11,20101.000000,20238.000000,19831.000000,20070.000000,18348.058594,105246
2018-05-14,19820.000000,20199.000000,19638.000000,19665.000000,17977.804688,79027
2018-05-15,19400.000000,19900.000000,19304.000000,19500.000000,17826.962891,161076
2018-05-16,19320.000000,19984.000000,19035.000000,19584.000000,17903.755859,175074
2018-05-17,19700.000000,19700.000000,19049.000000,19270.000000,17616.697266,46261
2018-05-18,19200.000000,19500.000000,19083.000000,19266.000000,17613.041016,86417
2018-05-21,19299.000000,19450.000000,18886.000000,19101.000000,17462.193359,144564
2018-05-22,18900.000000,19500.000000,18900.000000,19106.000000,17466.767578,127521
2018-05-23,19399.000000,19399.000000,18909.000000,18999.000000,17368.947266,145726
2018-05-24,18700.000000,18883.000000,18402.000000,18678.000000,17075.488281,131188
2018-05-25,18999.000000,19005.000000,18586.000000,18832.000000,17216.275391,131017
2018-05-28,18500.000000,19101.000000,18500.000000,18758.000000,17148.625000,82681
2018-05-29,18748.000000,18748.000000,18276.000000,18301.000000,16730.833984,99419
2018-05-30,18100.000000,18428.000000,17892.000000,18170.000000,16611.072266,312377
2018-05-31,18240.000000,18350.000000,17900.000000,18151.000000,16593.703125,286975
2018-06-01,18335.000000,18335.000000,17759.000000,17926.000000,16388.005859,1094292
2018-06-04,18167.000000,18773.000000,18167.000000,18746.000000,17137.652344,203888
2018-06-05,18734.000000,18734.000000,18329.000000,18500.000000,16912.757813,132584
2018-06-06,18645.000000,18805.000000,18486.000000,18805.000000,17191.591797,120483
2018-06-07,18886.000000,18886.000000,18238.000000,18400.000000,16821.339844,124478
2018-06-08,18201.000000,18384.000000,17995.000000,18179.000000,16619.300781,100045
2018-06-11,18101.000000,18375.000000,17996.000000,18033.000000,16485.826172,159071
2018-06-12,18000.000000,18002.000000,17768.000000,17950.000000,16409.947266,88459
2018-06-13,17950.000000,17955.000000,17551.000000,17574.000000,16066.207031,122115
2018-06-14,17509.000000,17920.000000,17472.000000,17488.000000,15987.585938,189205
2018-06-15,17477.000000,17477.000000,16800.000000,17344.000000,15855.942383,390936
2018-06-18,17079.000000,17297.000000,16992.000000,17200.000000,15724.295898,338376
2018-06-19,17196.000000,17196.000000,16538.000000,16719.000000,15284.563477,125304
2018-06-20,17200.000000,17381.000000,16594.000000,16884.000000,15435.407227,220217
2018-06-21,16700.000000,16700.000000,16260.000000,16350.000000,14947.222656,201579
2018-06-22,16353.000000,16719.000000,16315.000000,16457.000000,15045.042969,150453
2018-06-25,16787.000000,16787.000000,15853.000000,15898.000000,14534.002930,223471
2018-06-26,16036.000000,16671.000000,15393.000000,15866.000000,14504.748047,138149
2018-06-27,15565.000000,15844.000000,15564.000000,15792.000000,14437.097656,157841
2018-06-28,16200.000000,16200.000000,15602.000000,15753.000000,14401.442383,230015
2018-06-29,15707.000000,16678.000000,15707.000000,16211.000000,14820.148438,445385
2018-07-02,16698.000000,16698.000000,15650.000000,16244.000000,14850.316406,175366
2018-07-03,15600.000000,16700.000000,15600.000000,16498.000000,15082.524414,279451
2018-07-04,16467.000000,16697.000000,16300.000000,16648.000000,15219.654297,104794
2018-07-05,16420.000000,16699.000000,16299.000000,16358.000000,14954.535156,86011
2018-07-06,15700.000000,16526.000000,15610.000000,16389.000000,14982.875977,187285
2018-07-09,16590.000000,16719.000000,16299.000000,16375.000000,14970.078125,98118
2018-07-10,16700.000000,16797.000000,16146.000000,16150.000000,14764.381836,252335
2018-07-11,16094.000000,16152.000000,15811.000000,15900.000000,14535.831055,243318
2018-07-12,15600.000000,16248.000000,15600.000000,16100.000000,14718.671875,112847
2018-07-13,16493.000000,16493.000000,15905.000000,15979.000000,14608.053711,35392
2018-07-16,15960.000000,16404.000000,15942.000000,16175.000000,14787.237305,203261
2018-07-17,16084.000000,17188.000000,15814.000000,16900.000000,15450.035156,449077
2018-07-18,16100.000000,16949.000000,16100.000000,16200.000000,14810.092773,152088
2018-07-19,16750.000000,16750.000000,16224.000000,16300.000000,14901.512695,127953
2018-07-20,16400.000000,16837.000000,15901.000000,16805.000000,15363.184570,94981
2018-07-23,16805.000000,16846.000000,16231.000000,16340.000000,14938.080078,54773
2018-07-24,16248.000000,16693.000000,16248.000000,16476.000000,15062.412109,69201
2018-07-25,16699.000000,16792.000000,16386.000000,16463.000000,15050.527344,106194
2018-07-26,16431.000000,16823.000000,16304.000000,16489.000000,15074.296875,103046
2018-07-27,16320.000000,16798.000000,16179.000000,16207.000000,14816.492188,108331
2018-07-30,16399.000000,16746.000000,16238.000000,16542.000000,15122.750000,124494
2018-07-31,16350.000000,16750.000000,16251.000000,16630.000000,15203.200195,300223
2018-08-01,16550.000000,16820.000000,16503.000000,16719.000000,15284.563477,165973
2018-08-02,17000.000000,17000.000000,16211.000000,16353.000000,14949.964844,103571
2018-08-03,16353.000000,16566.000000,15755.000000,16300.000000,14901.512695,198680
2018-08-06,16200.000000,16203.000000,15500.000000,15500.000000,14170.149414,129457
2018-08-07,15499.000000,15962.000000,15388.000000,15670.000000,14325.564453,162249
2018-08-08,15549.000000,15892.000000,15400.000000,15701.000000,14353.905273,229528
2018-08-10,15699.000000,15886.000000,15400.000000,15500.000000,14170.149414,85544
2018-08-13,15797.000000,15797.000000,15194.000000,15250.000000,13941.598633,156292
2018-08-14,15271.000000,15518.000000,15261.000000,15400.000000,14078.729492,55705
2018-08-15,15175.000000,15392.000000,15157.000000,15200.000000,13895.888672,83389
2018-08-16,15200.000000,15602.000000,15184.000000,15602.000000,14263.398438,83429
2018-08-17,15700.000000,15700.000000,15337.000000,15492.000000,14162.836914,113207
2018-08-20,15231.000000,15608.000000,15231.000000,15366.000000,14047.646484,415350
2018-08-21,15367.000000,15666.000000,15367.000000,15455.000000,14129.010742,167791
2018-08-22,15361.000000,15597.000000,15361.000000,15500.000000,14170.149414,61113
2018-08-23,15600.000000,15692.000000,15505.000000,15528.000000,14195.748047,28233
2018-08-24,15697.000000,15699.000000,15442.000000,15531.000000,14198.490234,434853
2018-08-27,15532.000000,15772.000000,15532.000000,15688.000000,14342.020508,58941
2018-08-28,15620.000000,16248.000000,15620.000000,16056.000000,14678.447266,55250
2018-08-29,16226.000000,16226.000000,15562.000000,15657.000000,14313.679688,94682
2018-08-30,15660.000000,15774.000000,15425.000000,15500.000000,14170.149414,97757
2018-08-31,15500.000000,16305.000000,15500.000000,16196.000000,14806.434570,120545
2018-09-03,16500.000000,16500.000000,15774.000000,15819.000000,14461.780273,58229
2018-09-04,15821.000000,16141.000000,15375.000000,15903.000000,14538.573242,145907
2018-09-05,15501.000000,16193.000000,15500.000000,15784.000000,14429.783203,65340
2018-09-06,15661.000000,15780.000000,15348.000000,15365.000000,14046.732422,179393
2018-09-07,15323.000000,15566.000000,15323.000000,15504.000000,14173.806641,154881
2018-09-10,15300.000000,15414.000000,15152.000000,15217.000000,13911.430664,77958
2018-09-11,15152.000000,15182.000000,14659.000000,14900.000000,13621.627930,103926
2018-09-12,14927.000000,15048.000000,14888.000000,14925.000000,13644.483398,123836
2018-09-13,14949.000000,15014.000000,14667.000000,15014.000000,13725.847656,142077
2018-09-14,14901.000000,15454.000000,14901.000000,15454.000000,14128.096680,212240
2018-09-17,15528.000000,15546.000000,15302.000000,15525.000000,14193.004883,309713
2018-09-18,15500.000000,15742.000000,15500.000000,15671.000000,14326.478516,95354
2018-09-19,15600.000000,15753.000000,15504.000000,15650.000000,14307.280273,94448
2018-09-20,15690.000000,15781.000000,15058.000000,15441.000000,14116.211914,375406
2018-09-21,15463.000000,15463.000000,15111.000000,15362.000000,14043.990234,375314
2018-09-25,15488.000000,15973.000000,15265.000000,15792.000000,14437.097656,145788
2018-09-26,15601.000000,16138.000000,15601.000000,15962.000000,14592.510742,83467
2018-09-27,15969.000000,16160.000000,15811.000000,16015.000000,14640.965820,62064
2018-09-28,15215.000000,16499.000000,15200.000000,15919.000000,14553.201172,115292
2018-10-01,16150.000000,16209.000000,15637.000000,15720.000000,14371.275391,69508
2018-10-02,16262.000000,16262.000000,15050.000000,15422.000000,14098.841797,112405
2018-10-03,15101.000000,15748.000000,15101.000000,15550.000000,14215.859375,57794
2018-10-04,15539.000000,15539.000000,14502.000000,15120.000000,13822.752930,227031
2018-10-05,15001.000000,15200.000000,14945.000000,15000.000000,13713.047852,148267
2018-10-08,15000.000000,15100.000000,14851.000000,15000.000000,13713.047852,126937
2018-10-09,15001.000000,15349.000000,14876.000000,14996.000000,13709.391602,593175
2018-10-10,14996.000000,15141.000000,14900.000000,15012.000000,13724.019531,244345
2018-10-11,14800.000000,15036.000000,14610.000000,14975.000000,13690.193359,362322
2018-10-12,14793.000000,15776.000000,14580.000000,15580.000000,14243.286133,361624
2018-10-15,15204.000000,15579.000000,15173.000000,15420.000000,14097.013672,97725
2018-10-16,15369.000000,15400.000000,15071.000000,15305.000000,13991.880859,151424
2018-10-17,15216.000000,15522.000000,15216.000000,15390.000000,14069.587891,147832
2018-10-18,15500.000000,15700.000000,15201.000000,15700.000000,14352.990234,248945
2018-10-19,15601.000000,15921.000000,15410.000000,15750.000000,14398.701172,339858
2018-10-22,15857.000000,15857.000000,15660.000000,15730.000000,14380.416016,182259
2018-10-23,15700.000000,15882.000000,15567.000000,15600.000000,14261.570313,246945
2018-10-24,15600.000000,15899.000000,15600.000000,15750.000000,14398.701172,297814
2018-10-25,15702.000000,16112.000000,15491.000000,16046.000000,14669.304688,400771
2018-10-26,15947.000000,16169.000000,15923.000000,16127.000000,14743.355469,153557
2018-10-29,16100.000000,16204.000000,16050.000000,16160.000000,14773.523438,129138
2018-10-30,16122.000000,16528.000000,16118.000000,16340.000000,14938.080078,127333
2018-10-31,16340.000000,16588.000000,16204.000000,16399.000000,14992.018555,104593
2018-11-01,16361.000000,16499.000000,16360.000000,16426.000000,15016.702148,107169
2018-11-02,16422.000000,16621.000000,16422.000000,16498.000000,15082.524414,210208
2018-11-05,16461.000000,16600.000000,16400.000000,16550.000000,15130.063477,98327
2018-11-06,16700.000000,16700.000000,16247.000000,16449.000000,15037.728516,73946
2018-11-07,16700.000000,17290.000000,16355.000000,16968.000000,15512.200195,112762
2018-11-08,16411.000000,17002.000000,16411.000000,16631.000000,15204.114258,57563
2018-11-09,16450.000000,16505.000000,16342.000000,16444.000000,15033.157227,51597
2018-11-12,16411.000000,16571.000000,16323.000000,16323.000000,14922.539063,216980
2018-11-13,16527.000000,16527.000000,16285.000000,16300.000000,14901.512695,204877
2018-11-14,16300.000000,16373.000000,16145.000000,16325.000000,14924.368164,180722
2018-11-15,16341.000000,16476.000000,16233.000000,16371.000000,14966.420898,63454
2018-11-16,16499.000000,16820.000000,16488.000000,16750.000000,15312.904297,347173
2018-11-19,16340.000000,16920.000000,16340.000000,16800.000000,15358.615234,121927
2018-11-20,16850.000000,16850.000000,16520.000000,16614.000000,15188.573242,66756
2018-11-21,16568.000000,16778.000000,16373.000000,16750.000000,15312.904297,140820
2018-11-22,16750.000000,16750.000000,16460.000000,16500.000000,15084.353516,280067
2018-11-23,16550.000000,16550.000000,16399.000000,16399.000000,14992.018555,83582
2018-11-26,16300.000000,16587.000000,16300.000000,16501.000000,15085.267578,215128
2018-11-27,16800.000000,16800.000000,16375.000000,16472.000000,15058.754883,70609
2018-11-28,16365.000000,16636.000000,16365.000000,16500.000000,15084.353516,125380
2018-11-29,16499.000000,16769.000000,16445.000000,16472.000000,15058.754883,151062
2018-11-30,16550.000000,16559.000000,16458.000000,16559.000000,15138.291016,164737
2018-12-03,16800.000000,17614.000000,16700.000000,17249.000000,15769.092773,115459
2018-12-04,16951.000000,17550.000000,16800.000000,17400.000000,15907.135742,111127
2018-12-05,17400.000000,17500.000000,16824.000000,16826.000000,15382.383789,117883
2018-12-06,16800.000000,17286.000000,16498.000000,17091.000000,15624.647461,397258
2018-12-07,16901.000000,17244.000000,16901.000000,16938.000000,15484.773438,31467
2018-12-10,16933.000000,16980.000000,16650.000000,16700.000000,15267.194336,54970
2018-12-11,16701.000000,16964.000000,16357.000000,16400.000000,14992.932617,226928
2018-12-12,16500.000000,16900.000000,16100.000000,16100.000000,14718.671875,582803
2018-12-13,16499.000000,16546.000000,16102.000000,16271.000000,14875.000977,330329
2018-12-14,16250.000000,16958.000000,16193.000000,16724.000000,15289.134766,143488
2018-12-18,16900.000000,16900.000000,16408.000000,16800.000000,15358.615234,125367
2018-12-19,16432.000000,17188.000000,16402.000000,16750.000000,15312.904297,66281
2018-12-20,16700.000000,16705.000000,16339.000000,16528.000000,15109.950195,211465
2018-12-21,16750.000000,16988.000000,16249.000000,16360.000000,14956.364258,226334
2018-12-24,16360.000000,16590.000000,16289.000000,16328.000000,14927.109375,33698
2018-12-27,16999.000000,16999.000000,16247.000000,16600.000000,15175.774414,96383
2018-12-28,16341.000000,16607.000000,16251.000000,16504.000000,15088.009766,67566
2018-12-31,16416.000000,16727.000000,16416.000000,16556.000000,15135.547852,17138
2019-01-02,16413.000000,16800.000000,16101.000000,16364.000000,14960.021484,104224
2019-01-03,16699.000000,16700.000000,16230.000000,16432.000000,15022.187500,86222
2019-01-04,16798.000000,16798.000000,16513.000000,16737.000000,15301.019531,33820
2019-01-07,16943.000000,16943.000000,16510.000000,16513.000000,15096.237305,52275
2019-01-08,16716.000000,16803.000000,16464.000000,16791.000000,15350.385742,29822
2019-01-09,16601.000000,16928.000000,16575.000000,16875.000000,15427.179688,108072
2019-01-10,16998.000000,17061.000000,16667.000000,16900.000000,15450.035156,140836
2019-01-11,17098.000000,17098.000000,16913.000000,17000.000000,15541.454102,78182
2019-01-14,17097.000000,17097.000000,16725.000000,16814.000000,15371.414063,94727
2019-01-15,16650.000000,16922.000000,16650.000000,16860.000000,15413.466797,79478
2019-01-16,16855.000000,16996.000000,16850.000000,16850.000000,15404.324219,59551
2019-01-17,16875.000000,16900.000000,16745.000000,16850.000000,15404.324219,221910
2019-01-18,16924.000000,16955.000000,16836.000000,16935.000000,15482.032227,198924
2019-01-21,16850.000000,17088.000000,16729.000000,16893.000000,15443.634766,38236
2019-01-22,17000.000000,17000.000000,16850.000000,16931.000000,15478.374023,94843
2019-01-23,16900.000000,16975.000000,16880.000000,16880.000000,15431.750977,59171
2019-01-24,16881.000000,16930.000000,16854.000000,16880.000000,15431.750977,110053
2019-01-25,16967.000000,16990.000000,16847.000000,16900.000000,15450.035156,149418
2019-01-28,16890.000000,16990.000000,16839.000000,16850.000000,15404.324219,129610
